id,title,fire_name,fire_id,ignition_date,administrative_unit,tid,term_name,field_acres,field_state,preliminary_image_url,preliminary_file_url,soil_burn_image_url,soil_burn_file_url,standardized_sbs,unburned_px,low_px,moderate_px,high_px,nodata_px,centroid_lng,centroid_lat,l3_ecoregion
271,Trail Mountain,Trail Mountain,ut3935811121620180607,06/07/2018,Manti-La Sal National Forest,1250,Manti-La Sal National Forest,17241,Utah,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut3935811121620180607_20180622.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut3935811121620180607.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/trail_mountain_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut3935811121620180607_sbs.zip,ut3935811121620180607/TrlMtnSBS_Final.shp.standardized.usgs_lcc.tif,7039,8101,35742,30055,99121,-111.173393905963,39.4222323739412,10.1.6
923,Willow Creek,Willow Creek,ut4031811120320180606,06/06/2018,Uinta-Wasatch-Cache National Forest,1558,Uinta-Wasatch-Cache National Forest,1222,Utah,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut4031811120320180606_20180727_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut4031811120320180606.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/willow_creek_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut4031811120320180606_sbs.zip,ut4031811120320180606/willow_creek_sbs.standardized.usgs_lcc.tif,2875,1112,902,94,6417,-111.186229487918,40.3227336164304,6.2.13
930,Camp,Camp,ca3982012144020181108,11/08/2018,Plumas National Forest,1422,Plumas National Forest,148723,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3982012144020181108_20181116_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3982012144020181108.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/camp_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3982012144020181108_sbs.zip,ca3982012144020181108/camp_sbs.standardized.usgs_lcc.tif,120742,374668,101577,13515,730475,-121.640553539298,39.7541554999842,11.1.1
851,Cranston,Cranston,ca3372011680020180725,07/25/2018,San Bernardino National Forest,1456,San Bernardino National Forest,13658,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3372011680020180725_20180728_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3372011680020180725.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/capture_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3372011680020180725_sbs.zip,ca3372011680020180725/cranston_sbs.standardized.usgs_lcc.tif,3690,12724,34541,1398,84875,-116.727050619999,33.7126849179472,11.1.3
855,Delta,Delta,ca4094312242720180905,09/05/2018,Shasta-Trinity National Forest,1486,Shasta-Trinity National Forest,60747,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4094312242720180905_2018092_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4094312242720180905.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/delta_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4094312242720180905_sbs.zip,ca4094312242720180905/delta_sbs.standardized.usgs_lcc.tif,9885,80752,136633,17286,228668,-122.519025228074,40.9929241247327,6.2.11
860,Ferguson,Ferguson,ca3765211988120180713,07/13/2018,Sierra National Forest,1506,Sierra National Forest,96298,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3765211988120180713_20180810_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3765211988120180713.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ferguson_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3765211988120180713_sbs.zip,ca3765211988120180713/SBS_zones.shp.standardized.usgs_lcc.tif,167744,170215,93074,27,392980,-119.776335628578,37.693431412364,6.2.12
867,Hirz,Hirz,ca4089112222820180809,08/09/2018,Shasta-Trinity National Forest,1486,Shasta-Trinity National Forest,46422,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4089112222820180809_20180902_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4089112222820180809.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/hirz_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4089112222820180809_sbs.zip,ca4089112222820180809/hirz_sbs.standardized.usgs_lcc.tif,6016,99010,45889,2647,234770,-122.278129988264,41.0487508437479,6.2.11
868,Holy,Holy,ca3367611751620180806,08/06/2018,Cleveland National Forest,1006,Cleveland National Forest,22982,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3367611751620180806_20180812_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3367611751620180806.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/holy1.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3367611751620180806_sbs.zip,ca3367611751620180806/HolyFire_SBS_final.shp.standardized.usgs_lcc.tif,0,10240,67748,24945,91969,-117.465758339308,33.7007081024235,11.1.1
879,Ranch,Ranch,ca3924012311020180727,07/27/2018,Mendocino National Forest,1273,Mendocino National Forest,476641,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3924012311020180727_20180827_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3924012311020180727.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ranch_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3924012311020180727_sbs.zip,ca3924012311020180727/ranch_sbs_final.standardized.usgs_lcc.tif,1282935,636150,726514,75468,745213,-122.889608355218,39.3006357960174,11.1.1
273,Stone,Stone,ca3490011851020180604,06/04/2018,Angeles National Forest,862,Angeles National Forest,1565,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3490011851020180604_20180613.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3490011851020180604.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/stone_mdf_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3490011851020180604_sbs.zip,ca3490011851020180604/stone_sbs.standardized.usgs_lcc.tif,44200,75443,37788,3980,180557,-121.056317861477,41.4280599038512,6.2.8
907,Stone MDF,Stone MDF,ca4139512105720180815,08/15/2018,Modoc National Forest,1280,Modoc National Forest,38603,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4139512105720180815_20180825_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4139512105720180815.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/stone_mdf_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4139512105720180815_sbs.zip,ca4139512105720180815/stone_sbs.standardized.usgs_lcc.tif,44200,75443,37788,3980,180557,-121.056317861477,41.4280599038512,6.2.8
913,Valley,Valley,ca3409611695820180706,07/06/2018,San Bernardino National Forest,1456,San Bernardino National Forest,1343,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3409611695820180706_20180708_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3409611695820180706.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/valley_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3409611695820180706_sbs.zip,ca3409611695820180706/valley_sbs.standardized.usgs_lcc.tif,309,1519,2754,730,4432,-116.953529767653,34.1027085954392,11.1.3
921,Whaleback,Whaleback,ca4063012088020180727,07/27/2018,Lassen National Forest,1214,Lassen National Forest,18758,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4063012088020180727_20180804_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4063012088020180727.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/whaleback_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4063012088020180727_sbs.zip,ca4063012088020180727/whaleback_sbs.standardized.usgs_lcc.tif,1370,39083,35163,415,66684,-120.841487508691,40.6403944445094,6.2.12
816,Bannock Lakes,Bannock Lakes,wa4825112094420180728,07/28/2018,Okanogan & Wenatchee National Forest,1361,Okanogan & Wenatchee National Forest,516,Washington,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4825112094420180728_20180905_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4825112094420180728.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/bannock_lakes_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4825112094420180728_sbs.zip,wa4825112094420180728/BanockLakesSoilBurnSeverity.shp.standardized.usgs_lcc.tif,445,1078,827,150,2484,-120.933894004591,48.2670804283047,6.2.5
819,Boyds,Boyds,wa4860211814020180811,08/11/2018,Colville National Forest,1020,Colville National Forest,4699,Washington,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4860211814020180811_20180823_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4860211814020180811.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/boyds_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4860211814020180811_sbs.zip,wa4860211814020180811/boyds_sbs.standardized.usgs_lcc.tif,13176,5350,1045,3,22468,-118.154749383484,48.6525716449766,6.2.3
848,Columbus,Columbus,or4293812266120180715,07/15/2018,Umpqua National Forest,1575,Umpqua National Forest,10470,Oregon,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/or4293812266120180715_20180903_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/or4293812266120180715.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/columbus_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/or4293812266120180715_sbs.zip,or4293812266120180715/columbus_sbs.standardized.usgs_lcc.tif,457,39001,5567,489,53570,-122.677258222476,42.9590438191734,6.2.7
849,Cougar Creek,Cougar Creek,wa4785112054920180728,07/28/2018,Okanogan & Wenatchee National Forest,1361,Okanogan & Wenatchee National Forest,41936,Washington,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4785112054920180728_20180904_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4785112054920180728.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/cougarcreek_baer_8_5x11_sbs_public_final.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4785112054920180728_sbs.zip,wa4785112054920180728/SoilBurnSeverity.shp.standardized.usgs_lcc.tif,73178,46553,69513,1847,186213,-120.482074195908,47.8094217901435,6.2.5
852,Crescent Mountain,Crescent Mountain,wa4845112057920180729,07/29/2018,Okanogan & Wenatchee National Forest,1361,Okanogan & Wenatchee National Forest,52620,Washington,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4845112057920180729_2018092_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4845112057920180729.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/crescent_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4845112057920180729_sbs.zip,wa4845112057920180729/Crescent_sbs.standardized.usgs_lcc.tif,20651,100139,79997,10227,456394,-120.491163962962,48.4061365628259,6.2.5
866,Hendrix,Hendrix,or4209912285420180715,07/15/2018,Rogue River -Siskiyou National Forest,1438,Rogue River -Siskiyou National Forest,1101,Oregon,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/or4209912285420180715_20180818_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/or4209912285420180715.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/hendrix_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/or4209912285420180715_sbs.zip,or4209912285420180715/hendrix_sbs.standardized.usgs_lcc.tif,925,1848,1450,669,4275,-122.841418108953,42.0904520714386,6.2.11
869,Horns Mountain,Horns Mountain,wa4898011805120180811,08/11/2018,Colville National Forest,1020,Colville National Forest,5541,Washington,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4898011805120180811_20180823_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4898011805120180811.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/hornsmtn_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4898011805120180811_sbs.zip,wa4898011805120180811/horns_mountain_sbs.standardized.usgs_lcc.tif,12425,8346,2364,3,28800,-118.06603107032,48.9912306218986,6.2.3
931,Klondike,Klondike,or4237012386020180716,07/16/2018,Okanogan & Wenatchee National Forest,1361,Okanogan & Wenatchee National Forest,157746,Oregon,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/or4237012386020180716_20180919_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/or4237012386020180716.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/taylorklondike_soilburnseverity_8_5x11_public.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/or4237012386020180716_sbs.zip,or4237012386020180716/SoilBurnSeverity.shp.standardized.usgs_lcc.tif,260692,521817,159017,15588,1633061,-123.837441500961,42.3532497737434,6.2.11
876,Maple,Maple,wa4757812313020180804,08/04/2018,Olympic National Forest,1370,Olympic National Forest,3165,Washington,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4757812313020180804_20180902_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4757812313020180804.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/maple_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4757812313020180804_sbs.zip,wa4757812313020180804/maple_sbs.standardized.usgs_lcc.tif,7849,3776,2202,407,26758,-123.177494848486,47.5780957204289,7.1.8
878,McLeod,McLeod,wa4870812037220180811,08/11/2018,Okanogan & Wenatchee National Forest,1361,Okanogan & Wenatchee National Forest,24924,Washington,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4870812037220180811_20180925_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4870812037220180811.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/mcleod_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4870812037220180811_sbs.zip,wa4870812037220180811/mcleod_sbs.standardized.usgs_lcc.tif,27617,36516,29999,3351,138833,-120.406614320126,48.6958158062804,6.2.5
882,Miriam,Miriam,wa4661012135020180730,07/30/2018,Okanogan & Wenatchee National Forest,1361,Okanogan & Wenatchee National Forest,5335,Washington,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4661012135020180730_20180905_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4661012135020180730.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/miriam_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/wa4661012135020180730_sbs.zip,wa4661012135020180730/miriam_sbs.standardized.usgs_lcc.tif,6831,11150,4085,669,62757,-121.370285685255,46.6065434292445,6.2.7
884,Natchez,Natchez,ca4195612355120180715,07/15/2018,Rogue River -Siskiyou National Forest,1438,Rogue River -Siskiyou National Forest,38779,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4195612355120180715_20181015_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4195612355120180715.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/natchez_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4195612355120180715_sbs.zip,ca4195612355120180715/NatchezFinalSBS.standardized.usgs_lcc.tif,5,145960,2,3,199911,-123.53721302953,41.9568009194305,6.2.11
901,Snow Shoe,Snow Shoe,or4275312292520180715,07/15/2018,Umpqua National Forest,1575,Umpqua National Forest,4072,Oregon,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/or4275312292520180715_2080806_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/or4275312292520180715.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/snowshoe_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/or4275312292520180715_sbs.zip,or4275312292520180715/snowshoe_sbs.standardized.usgs_lcc.tif,2475,11630,2868,12,86503,-122.924531720559,42.744664765635,6.2.7
909,Taylor Creek,Taylor Creek,or4252812357120180715,07/15/2018,Rogue River -Siskiyou National Forest,1438,Rogue River -Siskiyou National Forest,57074,Oregon,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/or4252812357120180715_20180819_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/or4252812357120180715.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/taylorklondike_soilburnseverity_8_5x11_public.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/or4252812357120180715_sbs.zip,or4252812357120180715/SoilBurnSeverity.shp.standardized.usgs_lcc.tif,260692,521817,159017,15588,1633061,-123.837441500961,42.3532497737434,6.2.11
916,Watson Creek,Watson Creek,or4265012082720180815,08/15/2018,Fremont -Winema National Forest,1094,Fremont -Winema National Forest,62154,Oregon,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/or4265012082720180815_20180905_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/or4265012082720180815.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/watson_creek_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/or4265012082720180815_sbs.zip,or4265012082720180815/WatsonCreek_SBS.standardized.usgs_lcc.tif,57758,91449,103839,21494,647423,-120.776417472737,42.6337890643864,6.2.8
944,Tucker,Tucker,ca4172612124320190728,07/28/2019,Modoc National Forest,1280,Modoc National Forest,14154,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4172612124320190728_20190803_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/tucker_ca_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/tucker_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/tucker_ca_sbs.zip,ca4172612124320190728/Tucker_SBS.standardized.usgs_lcc.tif,94188,48223,6146,3,43443,-121.261242771969,41.8286049622321,6.2.8
965,Horsefly,Horsefly,mt4696311244120190805,08/05/2019,Helena National Forest,1139,Helena National Forest,1359,Montana,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/mt4696311244120190805_20190819_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/horsefly_mt_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/horsefly_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/horsefly_mt_sbs.zip,mt4696311244120190805/horsefly_sbs.standardized.usgs_lcc.tif,1368,1710,1911,252,9123,-112.434090585705,46.950574350122,6.2.10
1738,Middle Mamm,Middle Mamm,co3936910778720190728,07/28/2019,White River National Forest,1597,White River National Forest,1080,Colorado,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/co3936910778720190728_20191014_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/middle_ca_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/middle_mamm_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/middle_mamm_co_barc.zip,co3936910778720190728/Middle Mamm sbs.standardized.usgs_lcc.tif,1975,1456,1583,225,12761,-107.790354915419,39.3889123858845,6.2.14
961,Bagnal,Bagnal,az3423611014020190726,07/26/2019,Apache-Sitgreaves National Forest,868,Apache-Sitgreaves National Forest,2308,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3423611014020190726_20190808_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/bagnal_az_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/bagnal_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/bagnal_az_sbs.zip,az3423611014020190726/bagnal_sbs.standardized.usgs_lcc.tif,17169,2768,182,3,3565,-110.150701541829,34.2324522074731,13.1.1
951,Blue River,Blue River,az3373410907320190630,06/30/2019,Apache-Sitgreaves National Forest,868,Apache-Sitgreaves National Forest,2877,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3373410907320190630_20190721_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/blue_river_az_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/blue_river_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/blue_river_sbs.zip,az3373410907320190630/BlueRiver_sbs.standardized.usgs_lcc.tif,17702,6138,704,9,5999,-109.11639074595,33.7002337986175,13.1.1
966,Boulin,Boulin,az3539311201120190806,08/06/2019,Kaibab National Forest,1186,Kaibab National Forest,4118,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3539311201120190806_20190826_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/boulin_az_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/boulin_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/boulin_sbs.zip,az3539311201120190806/Boulin_sbs.standardized.usgs_lcc.tif,25796,6917,83,3,5296,-112.050839868815,35.3782957243949,13.1.1
993,Castle,Castle,az3653111222820190712,07/12/2019,Kaibab National Forest,1186,Kaibab National Forest,18913,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3653111222820190712_20190829_post.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/castle_az_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/castle_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/castle_sbs.zip,az3653111222820190712/castle_sbs_final.standardized.usgs_lcc.tif,88442,57084,1599,3,23248,-112.289332075401,36.5398479742341,13.1.1
972,Clair,Clair,az3387611164520190829,09/02/2019,Tonto National Forest,1550,Tonto National Forest,694,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3387611164520190829_20190902_post.png,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/clair_az_preliminary.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/clair_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/clair_az_sbs.zip,az3387611164520190829/clair_sbs_final.standardized.usgs_lcc.tif,3450,2455,259,3,997,-111.657951272714,33.8726632709926,13.1.1
